,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalLivingSF,TotalMainBath,TotalBath,AgeSold,TotalPorchSF,TotalSF,TotalArea,GarageAgeSold,LastRemodelYrs,NbhdPricePerSF
896,897,30,50.0,8765,4,6,1936,1950,1,0,0.0,2,2,1,285,0,666,951,2,4,0,3,951,0,0,951,0,0,1,0,2,1,2,6,0,2,1936.0,1,1,327,3,0,28,0,0,0,0,0,4,2006,106500,1902,1.0,1.0,70,28,1236,2229,70.0,56,53.85268421741216
897,898,90,64.0,7018,5,5,1979,1979,4,0,0.0,2,2,0,0,0,0,0,2,2,1,3,1120,1120,0,2240,0,0,2,0,6,2,2,12,0,2,1979.0,1,2,528,3,154,0,0,0,0,0,0,6,2009,142953,2240,2.0,2.0,30,154,2240,2768,30.0,30,71.1354746978608
898,899,20,100.0,12919,9,5,2009,2010,6,4,760.0,4,2,3,2188,0,142,2330,2,4,1,3,2364,0,0,2364,1,0,2,1,2,1,4,11,2,4,2009.0,3,3,820,3,0,67,0,0,0,0,0,3,2010,611657,4694,2.5,3.5,1,67,4552,5514,1.0,0,89.88078067216345
899,900,20,65.0,6993,5,7,1961,1994,3,0,0.0,2,2,2,465,0,447,912,2,2,1,3,1236,0,0,1236,0,0,1,0,3,1,2,6,1,4,1961.0,1,1,288,3,0,0,0,0,0,0,0,6,2006,135000,2148,1.0,1.0,45,0,1701,2436,45.0,12,62.675326605163775
900,901,20,0.0,7340,4,6,1971,1971,3,0,0.0,2,2,2,322,0,536,858,2,2,1,3,858,0,0,858,0,0,1,0,2,1,2,4,0,2,1979.0,1,1,684,3,0,0,0,0,0,0,0,6,2007,110000,1716,1.0,1.0,36,0,1180,2400,28.0,36,62.495892085837696
901,902,20,64.0,8712,5,7,1957,2000,1,0,0.0,2,3,2,860,0,132,992,2,2,1,3,1306,0,0,1306,1,0,1,0,2,1,2,5,0,2,1968.0,1,1,756,3,0,0,0,0,0,0,0,5,2009,153000,2298,1.0,2.0,52,0,2166,3054,41.0,9,62.495892085837696
902,903,60,63.0,7875,7,5,2003,2003,6,0,0.0,3,2,3,0,0,783,783,2,4,1,3,807,702,0,1509,0,0,2,1,3,1,3,8,1,4,2003.0,3,2,393,3,0,75,0,0,0,0,0,7,2006,180000,2292,2.5,2.5,3,75,1509,2685,3.0,3,76.84454061251664
903,904,20,50.0,14859,7,5,2006,2006,6,3,27.0,3,2,3,0,0,1670,1670,2,4,1,3,1670,0,0,1670,0,0,2,0,3,1,3,7,1,4,2006.0,2,3,690,3,144,60,0,0,0,0,0,8,2006,240000,3340,2.0,2.0,0,204,1670,4030,0.0,0,76.84454061251664
904,905,20,0.0,6173,5,6,1967,1967,3,3,75.0,2,2,2,599,0,277,876,2,2,1,3,902,0,0,902,0,0,1,0,3,1,2,6,0,4,1967.0,1,1,288,3,0,0,0,0,0,0,0,8,2007,125500,1778,1.0,1.0,40,0,1501,2066,40.0,40,62.675326605163775
905,906,20,80.0,9920,5,5,1954,1954,3,4,110.0,2,2,2,354,290,412,1056,2,2,1,3,1063,0,0,1063,1,0,1,0,3,1,2,6,0,4,1954.0,2,1,280,3,0,0,164,0,0,0,0,2,2010,128000,2119,1.0,2.0,56,164,1707,2399,56.0,56,62.495892085837696
906,907,20,116.0,13501,8,5,2006,2006,6,4,208.0,3,2,3,63,0,1560,1623,2,4,1,3,1636,0,0,1636,1,0,2,0,3,1,3,8,1,4,2006.0,2,3,865,3,0,60,0,0,0,0,0,6,2007,255000,3259,2.0,3.0,1,60,1699,4124,1.0,1,82.65035776115711
907,908,50,86.0,11500,7,7,1936,1987,5,0,0.0,3,2,2,223,0,794,1017,2,3,1,3,1020,1037,0,2057,0,0,1,1,3,1,3,6,1,4,1936.0,3,1,180,2,0,0,0,0,322,0,0,6,2006,250000,3074,1.5,1.5,70,322,2280,3254,70.0,19,74.76968106580541
908,909,20,0.0,8885,5,5,1983,1983,3,0,0.0,2,2,2,301,324,239,864,2,2,1,3,902,0,0,902,1,0,1,0,2,1,2,5,0,4,1983.0,1,2,484,3,164,0,0,0,0,0,0,6,2006,131000,1766,1.0,2.0,23,164,1527,2250,23.0,23,65.41403406858139
909,910,60,149.0,12589,6,5,2005,2005,6,0,0.0,3,2,3,0,0,742,742,2,4,1,3,742,742,0,1484,0,0,2,1,3,1,3,8,1,4,2005.0,3,2,390,3,36,24,0,0,0,0,0,6,2009,174000,2226,2.5,2.5,4,60,1484,2616,4.0,4,76.84454061251664
910,911,90,80.0,11600,5,5,1960,1960,1,3,361.0,2,2,2,443,0,662,1105,2,2,1,2,1105,1169,0,2274,0,0,2,0,5,2,2,12,0,2,1960.0,1,2,480,3,0,0,0,0,0,0,0,1,2010,154300,3379,2.0,2.0,50,0,2717,3859,50.0,50,62.495892085837696
911,912,20,0.0,9286,5,7,1977,1989,3,0,0.0,2,2,2,196,0,1072,1268,2,2,1,3,1268,0,0,1268,0,0,1,1,3,1,3,5,0,2,1978.0,1,1,252,3,173,0,0,0,0,0,0,10,2009,143500,2536,1.5,1.5,32,173,1464,2788,31.0,20,75.04142143422128
912,913,30,51.0,6120,5,7,1925,1950,1,0,0.0,2,2,1,489,0,279,768,2,2,0,3,1015,0,0,1015,0,0,1,0,3,1,2,6,0,2,1925.0,1,1,450,3,0,0,112,0,120,0,620,7,2006,88000,1783,1.0,1.0,81,232,1504,2233,81.0,56,63.70429189835996
913,914,90,82.0,6270,5,6,1949,1950,1,0,0.0,2,2,2,284,0,717,1001,2,2,0,2,1001,1001,0,2002,0,0,2,0,4,2,2,8,0,5,1949.0,1,3,871,3,0,0,0,0,0,0,0,8,2007,145000,3003,2.0,2.0,58,0,2286,3874,58.0,57,74.76968106580541
914,915,160,30.0,3000,6,5,2009,2009,6,4,76.0,3,2,3,294,0,318,612,2,4,1,3,612,612,0,1224,0,0,2,1,2,1,3,4,0,2,2009.0,2,2,528,3,0,234,0,0,0,0,0,6,2009,173733,1836,2.5,2.5,0,234,1518,2364,0.0,0,82.65035776115711
915,916,160,21.0,2001,4,5,1970,1970,7,3,80.0,2,2,2,0,0,546,546,2,1,1,3,546,546,0,1092,0,0,1,1,3,1,2,6,0,4,1970.0,1,1,286,3,0,0,0,0,0,0,0,1,2007,75000,1638,1.5,1.5,37,0,1092,1924,37.0,37,57.56982376584562
916,917,20,50.0,9000,2,3,1949,1950,0,0,0.0,2,2,2,50,0,430,480,2,2,0,2,480,0,0,480,1,0,0,0,1,1,2,4,0,2,1958.0,1,1,308,3,0,0,0,0,0,0,0,10,2006,35311,960,0.0,1.0,57,0,530,1268,48.0,56,53.85268421741216
917,918,20,0.0,17140,4,6,1956,1956,6,0,0.0,2,2,2,1059,0,75,1134,2,4,1,2,1229,0,0,1229,0,0,1,0,3,1,2,6,0,4,1956.0,2,1,284,3,0,0,0,0,0,0,0,4,2009,135000,2363,1.0,1.0,53,0,2288,2647,53.0,53,57.244515282205136
918,919,60,103.0,13125,7,5,1991,1991,3,0,0.0,3,2,3,48,634,422,1104,2,4,1,3,912,1215,0,2127,1,0,2,1,4,1,3,8,1,4,1991.0,2,3,833,3,72,192,224,0,0,0,0,11,2007,238000,3231,2.5,3.5,16,488,2809,4064,16.0,16,71.1354746978608
919,920,20,87.0,11029,6,8,1958,2002,1,0,0.0,4,2,2,528,411,245,1184,2,4,1,3,1414,0,0,1414,1,0,1,0,3,1,2,6,1,4,1990.0,1,2,601,3,0,51,0,0,190,0,0,5,2008,176500,2598,1.0,2.0,50,241,2353,3199,18.0,6,62.495892085837696
920,921,60,70.0,8462,6,5,1994,1994,3,3,105.0,3,3,3,814,0,114,928,2,4,1,3,936,785,0,1721,0,1,2,1,3,1,3,7,0,4,1994.0,2,2,471,3,300,87,0,0,0,0,0,7,2007,201000,2649,2.5,3.0,13,387,2535,3120,13.0,13,71.1354746978608
921,922,90,67.0,8777,5,7,1900,2003,1,0,0.0,2,2,2,1084,0,188,1272,2,3,1,3,1272,928,0,2200,2,0,2,2,4,2,2,9,0,0,1900.0,0,0,0,0,0,70,0,0,0,0,0,9,2008,145900,3472,3.0,5.0,108,70,3284,3472,108.0,5,57.244515282205136
922,923,20,65.0,10237,6,5,2005,2006,6,0,0.0,3,2,3,28,0,1288,1316,2,4,1,3,1316,0,0,1316,0,0,2,0,3,1,3,6,1,4,2005.0,3,2,397,3,100,0,0,23,0,0,0,10,2006,169990,2632,2.0,2.0,1,123,1344,3029,1.0,0,76.84454061251664
923,924,120,50.0,8012,6,5,1993,1994,4,0,0.0,3,2,3,165,841,598,1604,2,4,1,3,1617,0,0,1617,1,0,2,0,2,1,3,5,1,4,1993.0,2,2,533,3,0,69,0,0,0,0,0,7,2008,193000,3221,2.0,3.0,15,69,2623,3754,15.0,14,71.1354746978608
924,925,20,79.0,10240,6,6,1980,1980,4,3,157.0,2,3,2,625,1061,0,1686,2,2,1,3,1686,0,0,1686,1,0,2,0,3,1,2,7,1,4,1980.0,1,2,612,3,384,131,0,0,0,0,0,5,2006,207500,3372,2.0,3.0,26,515,3372,3984,26.0,26,65.60556289753659
925,926,20,0.0,15611,5,6,1977,1977,6,0,0.0,2,2,3,767,93,266,1126,2,2,1,3,1126,0,0,1126,0,1,2,0,3,1,4,6,0,4,1977.0,2,2,540,3,180,0,0,0,0,0,0,3,2008,175000,2252,2.0,2.5,31,180,1986,2792,31.0,31,65.60556289753659
926,927,60,93.0,11999,8,5,2003,2004,6,3,340.0,3,2,3,0,0,1181,1181,2,4,1,3,1234,1140,0,2374,0,0,2,1,4,1,4,10,1,4,2003.0,3,3,656,3,104,100,0,0,0,0,0,5,2007,285000,3555,2.5,2.5,4,204,2374,4211,4.0,3,89.88078067216345
927,928,60,0.0,9900,7,5,1968,1968,1,3,342.0,2,2,2,552,0,280,832,2,3,1,3,1098,880,0,1978,0,0,2,1,4,1,2,9,1,4,1968.0,2,2,486,3,0,43,0,0,0,0,0,4,2008,176000,2810,2.5,2.5,40,43,2530,3296,40.0,40,65.60556289753659
928,929,20,0.0,11838,8,5,2001,2001,6,0,0.0,3,2,3,0,0,1753,1753,2,4,1,3,1788,0,0,1788,0,0,2,0,3,1,4,7,1,4,2001.0,2,2,522,3,202,151,0,0,0,0,0,6,2009,236500,3541,2.0,2.0,8,353,1788,4063,8.0,8,75.04142143422128
929,930,60,0.0,13006,7,5,1997,1997,3,3,285.0,2,2,3,0,0,964,964,2,3,1,3,993,1243,0,2236,0,0,2,1,4,1,3,8,1,4,1997.0,3,2,642,3,0,0,0,0,0,0,0,11,2006,222000,3200,2.5,2.5,9,0,2236,3842,9.0,9,76.84454061251664
930,931,20,73.0,8925,8,5,2007,2007,6,0,0.0,3,2,3,16,0,1450,1466,2,4,1,3,1466,0,0,1466,0,0,2,0,3,1,3,7,0,4,2007.0,3,3,610,3,100,18,0,0,0,0,0,7,2009,201000,2932,2.0,2.0,2,118,1482,3542,2.0,2,78.04628310781021
931,932,20,70.0,9100,5,6,1965,1965,6,0,0.0,2,2,2,338,466,121,925,2,4,1,3,925,0,0,925,0,1,1,0,2,1,2,5,0,2,1965.0,1,1,429,3,0,0,0,0,0,0,0,7,2009,117500,1850,1.0,1.5,44,0,1729,2279,44.0,44,62.495892085837696
932,933,20,84.0,11670,9,5,2006,2006,6,4,302.0,4,2,3,0,0,1905,1905,2,4,1,3,1905,0,0,1905,0,0,2,0,3,1,4,8,1,4,2006.0,3,3,788,3,0,191,0,0,0,0,0,3,2007,320000,3810,2.0,2.0,1,191,1905,4598,1.0,1,82.65035776115711
933,934,20,63.0,8487,7,5,2004,2004,6,3,210.0,3,2,3,20,0,1480,1500,2,4,1,3,1500,0,0,1500,0,0,2,0,3,1,3,6,0,4,2004.0,2,2,570,3,192,36,0,0,0,0,0,8,2009,190000,3000,2.0,2.0,5,228,1520,3570,5.0,5,75.04142143422128
934,935,20,313.0,27650,7,7,1960,2007,1,0,0.0,2,2,2,425,0,160,585,2,4,1,3,2069,0,0,2069,1,0,2,0,4,1,3,9,1,4,1960.0,2,2,505,3,0,0,0,0,0,0,0,11,2008,242000,2654,2.0,3.0,48,0,2494,3159,48.0,1,62.495892085837696
935,936,30,52.0,5825,4,5,1926,1953,1,3,108.0,2,3,3,0,0,600,600,2,3,1,3,747,0,0,747,0,0,1,0,1,1,2,5,0,2,1953.0,1,2,528,3,0,0,32,0,0,0,0,6,2006,79900,1347,1.0,1.0,80,32,747,1875,53.0,53,63.70429189835996
936,937,20,67.0,10083,7,5,2003,2003,6,0,0.0,3,2,3,833,0,343,1176,2,4,1,3,1200,0,0,1200,1,0,2,0,2,1,3,5,0,4,2003.0,2,2,555,3,0,41,0,0,0,0,0,8,2009,184900,2376,2.0,3.0,6,41,2033,2931,6.0,6,71.1354746978608
937,938,60,75.0,9675,7,5,2005,2005,6,0,0.0,3,2,3,341,0,772,1113,2,4,1,3,1113,858,0,1971,0,0,2,1,3,1,3,8,1,4,2005.0,2,2,689,3,0,48,0,0,0,0,0,2,2009,253000,3084,2.5,2.5,4,48,2312,3773,4.0,4,82.65035776115711
938,939,60,73.0,8760,7,5,2006,2006,6,0,0.0,3,2,3,464,0,927,1391,2,4,1,3,1391,571,0,1962,0,0,2,1,3,1,3,7,0,4,2006.0,2,3,868,3,0,90,0,0,0,0,0,8,2006,239799,3353,2.5,2.5,0,90,2426,4221,0.0,0,75.04142143422128
939,940,70,0.0,24090,7,7,1940,1950,1,0,0.0,2,3,2,0,0,1032,1032,2,4,1,3,1207,1196,0,2403,0,0,2,0,4,1,2,10,2,4,1940.0,1,1,349,3,56,0,318,0,0,0,0,6,2010,244400,3435,2.0,2.0,70,374,2403,3784,70.0,60,70.91761790148465
940,941,90,55.0,12640,6,5,1976,1976,4,0,0.0,2,2,2,936,396,396,1728,2,2,1,3,1728,0,0,1728,0,0,2,0,4,2,2,8,0,4,1976.0,1,2,574,3,40,0,0,0,0,0,0,7,2006,150900,3456,2.0,2.0,30,40,3060,4030,30.0,30,65.41403406858139
941,942,60,0.0,8755,7,5,1999,1999,6,3,298.0,3,2,3,772,0,220,992,2,4,1,3,1022,1038,0,2060,1,0,2,1,3,1,3,8,1,4,1999.0,2,2,390,3,0,0,0,168,0,0,0,6,2009,214000,3052,2.5,3.5,10,168,2832,3442,10.0,10,76.84454061251664
942,943,90,42.0,7711,4,3,1977,1977,1,0,0.0,2,2,3,1440,0,0,1440,2,2,1,3,1440,0,0,1440,2,0,2,0,4,2,2,8,0,0,1900.0,0,0,0,0,321,0,0,0,0,0,0,8,2007,150000,2880,2.0,4.0,30,321,2880,2880,107.0,30,57.244515282205136
943,944,90,100.0,25000,5,4,1967,1967,3,0,0.0,2,2,2,0,0,1632,1632,2,2,1,3,1632,0,0,1632,0,0,2,0,4,2,2,8,0,4,1967.0,1,2,576,3,0,0,0,0,0,0,0,6,2007,143000,3264,2.0,2.0,40,0,1632,3840,40.0,40,65.41403406858139
944,945,20,0.0,14375,6,6,1958,1958,3,3,541.0,2,2,2,111,354,354,819,2,3,1,2,1344,0,0,1344,0,1,1,0,3,1,3,7,1,3,1958.0,2,2,525,3,0,118,0,0,233,0,0,1,2009,137500,2163,1.0,1.5,51,351,1809,2688,51.0,51,78.04628310781021
945,946,50,98.0,8820,5,6,1890,1996,6,0,0.0,2,2,1,1088,0,0,1088,2,2,1,3,1188,561,120,1869,0,0,1,0,2,1,2,7,0,2,1963.0,1,2,456,3,48,0,244,0,0,0,0,9,2009,124900,2837,1.0,1.0,119,292,2837,3293,46.0,13,56.50343751827948
946,947,80,70.0,8163,5,6,1959,1959,3,3,128.0,2,3,2,748,294,102,1144,2,2,1,3,1144,0,0,1144,1,0,1,0,3,1,2,6,1,4,1959.0,2,1,796,3,86,0,0,0,0,0,0,3,2006,143000,2288,1.0,2.0,47,86,2186,3084,47.0,47,62.495892085837696
947,948,20,85.0,14536,8,5,2002,2003,6,3,236.0,3,2,3,1300,0,316,1616,2,4,1,3,1629,0,0,1629,1,0,2,0,3,1,3,9,1,4,2002.0,3,3,808,3,0,252,0,0,0,0,0,11,2007,270000,3245,2.0,3.0,5,252,2929,4053,5.0,4,78.04628310781021
948,949,60,65.0,14006,7,5,2002,2002,6,3,144.0,3,2,3,0,0,936,936,2,4,1,3,936,840,0,1776,0,0,2,1,3,1,3,7,1,4,2002.0,2,2,474,3,144,96,0,0,0,0,0,2,2006,192500,2712,2.5,2.5,4,240,1776,3186,4.0,4,75.04142143422128
949,950,20,78.0,9360,6,7,1972,2006,4,0,0.0,2,2,2,982,0,179,1161,2,2,1,3,1381,0,0,1381,1,0,1,1,3,1,3,5,1,4,1972.0,2,2,676,3,0,0,0,0,0,0,0,3,2010,197500,2542,1.5,2.5,38,0,2363,3218,38.0,4,65.60556289753659
950,951,20,60.0,7200,5,8,1950,2002,6,0,0.0,2,2,2,398,149,317,864,2,3,1,3,864,0,0,864,1,0,1,0,3,1,3,5,0,2,1980.0,2,2,720,3,194,0,0,0,0,0,0,7,2007,129000,1728,1.0,2.0,57,194,1411,2448,27.0,5,62.495892085837696
951,952,20,60.0,7800,5,5,1965,1965,6,0,0.0,2,2,2,641,0,187,828,2,3,1,3,965,0,0,965,1,0,1,0,3,1,2,6,0,2,1979.0,1,1,300,3,421,0,0,0,0,0,0,7,2006,119900,1793,1.0,2.0,41,421,1606,2093,27.0,41,71.1354746978608
952,953,85,60.0,7200,5,8,1972,2003,1,0,0.0,2,3,2,660,0,108,768,2,3,1,3,768,0,0,768,0,1,1,0,2,1,2,5,0,2,1974.0,3,1,396,3,192,0,0,0,0,0,0,4,2009,133900,1536,1.0,1.5,37,192,1428,1932,35.0,6,75.04142143422128
953,954,60,0.0,11075,5,4,1969,1969,3,3,232.0,2,2,2,562,193,29,784,2,4,1,3,1168,800,0,1968,0,1,2,1,4,1,2,7,1,4,1969.0,2,2,530,3,305,189,0,0,0,0,400,9,2008,172000,2752,2.5,3.0,39,494,2723,3282,39.0,39,65.41403406858139
954,955,90,35.0,9400,6,5,1975,1975,1,3,250.0,2,2,2,945,0,0,945,2,2,1,3,980,0,0,980,0,2,2,0,4,0,2,4,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,10,2006,127500,1925,2.0,3.0,31,0,1925,1925,106.0,31,57.244515282205136
955,956,90,82.0,7136,6,6,1946,1950,1,3,423.0,2,2,2,484,0,495,979,2,2,0,1,979,979,0,1958,0,0,2,0,4,2,2,8,0,4,1946.0,1,2,492,3,0,0,0,0,0,0,0,8,2007,145000,2937,2.0,2.0,61,0,2442,3429,61.0,57,74.76968106580541
956,957,160,24.0,1300,6,6,1980,1980,1,0,0.0,2,2,2,285,0,276,561,2,2,1,3,561,668,0,1229,0,0,1,1,2,1,2,5,1,4,1980.0,3,2,462,3,150,0,0,0,0,0,0,5,2009,124000,1790,1.5,1.5,29,150,1514,2252,29.0,29,67.70064007877893
957,958,20,70.0,7420,5,5,1962,1962,1,0,0.0,2,2,2,417,0,640,1057,2,2,1,3,1057,0,0,1057,0,0,1,0,3,1,2,6,0,2,1977.0,3,2,576,3,0,0,0,0,0,0,0,4,2007,132000,2114,1.0,1.0,45,0,1474,2690,30.0,45,62.675326605163775
958,959,20,65.0,8450,7,5,2003,2003,6,0,0.0,3,2,3,699,0,638,1337,2,4,1,3,1337,0,0,1337,1,0,2,0,3,1,3,6,0,4,2003.0,2,2,531,3,0,39,0,0,0,0,0,10,2007,185000,2674,2.0,3.0,4,39,2036,3205,4.0,4,75.04142143422128
959,960,160,24.0,2572,7,5,1999,1999,1,0,0.0,3,2,3,604,0,92,696,2,4,1,3,696,720,0,1416,1,0,2,1,3,1,3,6,0,2,1999.0,1,2,484,3,0,44,0,0,0,0,0,5,2010,155000,2112,2.5,3.5,11,44,2020,2596,11.0,11,82.65035776115711
960,961,20,50.0,7207,5,7,1958,2008,1,0,0.0,2,3,2,696,0,162,858,2,3,1,3,858,0,0,858,1,0,1,0,2,1,2,4,0,0,1900.0,0,0,0,0,117,0,0,0,0,0,0,2,2010,116500,1716,1.0,2.0,52,117,1554,1716,110.0,2,63.70429189835996
961,962,60,0.0,12227,6,7,1977,1995,3,3,424.0,2,3,2,896,0,434,1330,2,2,1,3,1542,1330,0,2872,1,0,2,1,4,1,2,11,1,4,1977.0,3,2,619,3,550,282,0,0,0,0,0,7,2008,272000,4202,2.5,3.5,31,832,3768,4821,31.0,13,65.60556289753659
962,963,160,24.0,2308,6,6,1976,1976,4,0,0.0,2,2,2,556,0,248,804,2,2,1,3,804,744,0,1548,1,0,2,1,3,1,3,7,1,2,1976.0,1,2,440,3,48,0,0,0,0,0,0,7,2007,155000,2352,2.5,3.5,31,48,2104,2792,31.0,31,65.27318932655653
963,964,20,122.0,11923,9,5,2007,2007,6,0,0.0,3,2,3,0,0,1800,1800,2,4,1,3,1800,0,0,1800,0,0,2,0,2,1,4,7,0,4,2007.0,3,2,702,3,288,136,0,0,0,0,0,5,2009,239000,3600,2.0,2.0,2,424,1800,4302,2.0,2,75.04142143422128
964,965,60,80.0,11316,7,5,2002,2003,6,3,44.0,3,2,3,624,0,193,817,2,4,1,3,824,1070,0,1894,1,0,2,1,4,1,3,8,1,4,2002.0,3,2,510,3,0,40,0,0,0,0,0,2,2010,214900,2711,2.5,3.5,8,40,2518,3221,8.0,7,78.04628310781021
965,966,60,65.0,10237,6,5,2005,2007,6,0,0.0,3,2,3,0,0,783,783,2,4,1,3,783,701,0,1484,0,0,2,1,3,1,3,8,1,4,2005.0,3,2,393,3,0,72,0,0,0,0,0,7,2007,178900,2267,2.5,2.5,2,72,1484,2660,2.0,0,76.84454061251664
966,967,50,130.0,9600,5,7,1940,1950,1,0,0.0,3,3,1,428,0,300,728,2,4,1,3,976,332,0,1308,1,0,1,1,2,1,2,7,2,2,1940.0,1,1,256,3,0,70,0,0,0,0,0,6,2009,160000,2036,1.5,2.5,69,70,1736,2292,69.0,59,74.76968106580541
967,968,20,0.0,7390,5,7,1955,1955,1,3,151.0,2,2,2,902,0,196,1098,2,2,1,3,1098,0,0,1098,1,0,1,0,3,1,2,6,0,4,1955.0,1,1,260,3,0,0,0,0,0,0,0,7,2008,135000,2196,1.0,2.0,53,0,2000,2456,53.0,53,62.495892085837696
968,969,50,50.0,5925,3,6,1910,1950,6,0,0.0,2,2,1,0,0,600,600,0,1,0,3,600,368,0,968,0,0,1,0,2,1,2,6,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,5,2009,37900,1568,1.0,1.0,99,0,968,1568,109.0,59,56.50343751827948
969,970,190,75.0,10382,6,5,1958,1958,3,3,105.0,2,1,2,513,0,75,588,2,2,1,3,1095,0,0,1095,1,0,1,0,2,1,2,6,0,4,1958.0,2,1,264,3,0,0,0,0,0,0,0,3,2006,140000,1683,1.0,2.0,48,0,1608,1947,48.0,48,62.495892085837696
970,971,50,60.0,10800,4,4,1949,1950,0,0,0.0,2,2,2,0,0,720,720,2,2,0,2,720,472,0,1192,0,0,1,1,4,1,2,6,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,12,2006,135000,1912,1.5,1.5,57,0,1192,1912,106.0,56,62.495892085837696
971,972,160,36.0,2268,7,5,2003,2004,6,4,106.0,3,2,3,567,0,197,764,2,4,1,3,764,862,0,1626,0,0,2,0,2,1,3,6,0,4,2003.0,2,2,474,3,0,27,0,0,0,0,0,7,2009,173000,2390,2.0,2.0,6,27,2193,2864,6.0,5,89.88078067216345
972,973,120,55.0,7892,6,5,1979,1979,4,0,0.0,2,2,2,0,0,918,918,2,2,1,3,918,0,0,918,0,0,2,0,2,1,2,5,1,4,1979.0,1,1,264,3,28,0,0,0,0,0,0,4,2010,99500,1836,2.0,2.0,31,28,918,2100,31.0,31,71.1354746978608
973,974,20,95.0,11639,7,5,2007,2008,7,0,0.0,3,2,3,0,0,1428,1428,2,4,1,3,1428,0,0,1428,0,0,2,0,3,1,3,6,0,4,2007.0,3,2,480,3,0,120,0,0,0,0,0,12,2008,182000,2856,2.0,2.0,1,120,1428,3336,1.0,0,82.65035776115711
974,975,70,60.0,11414,7,8,1910,1993,3,0,0.0,2,3,1,0,0,728,728,2,2,0,3,1136,883,0,2019,0,0,1,0,3,1,3,8,0,2,1997.0,1,2,532,3,509,135,0,0,0,0,0,10,2009,167500,2747,1.0,1.0,99,644,2019,3279,12.0,16,63.70429189835996
975,976,160,0.0,2651,7,5,2000,2000,1,0,0.0,3,2,3,641,0,32,673,2,4,1,3,673,709,0,1382,1,0,2,1,3,1,3,6,0,2,2000.0,1,2,490,3,153,50,0,0,0,0,0,4,2006,165000,2055,2.5,3.5,6,203,2023,2545,6.0,6,82.65035776115711
976,977,30,51.0,5900,4,7,1923,1958,1,0,0.0,2,2,3,0,0,440,440,2,2,1,2,869,0,0,869,0,0,1,0,2,1,1,4,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,8,2006,85500,1309,1.0,1.0,83,0,869,1309,106.0,48,63.70429189835996
977,978,120,35.0,4274,7,5,2006,2007,6,0,0.0,3,2,3,1106,0,135,1241,2,4,1,3,1241,0,0,1241,1,0,1,1,1,1,3,4,0,4,2007.0,3,2,569,3,0,116,0,0,0,0,0,11,2007,199900,2482,1.5,2.5,1,116,2347,3051,0.0,0,82.65035776115711
978,979,20,68.0,9450,4,5,1954,1954,1,0,0.0,2,2,2,552,0,342,894,2,4,1,3,894,0,0,894,0,0,1,0,3,1,2,5,0,2,1999.0,1,2,400,3,0,0,0,0,0,0,0,5,2007,110000,1788,1.0,1.0,53,0,1446,2188,8.0,53,57.244515282205136
979,980,20,80.0,8816,5,6,1963,1963,6,0,0.0,2,2,3,651,0,470,1121,2,2,1,3,1121,0,0,1121,1,0,1,0,3,1,2,5,0,2,1963.0,1,2,480,3,0,80,0,0,0,0,0,6,2009,139000,2242,1.0,2.0,46,80,1772,2722,46.0,46,62.675326605163775
980,981,85,0.0,12122,7,9,1961,2007,7,4,210.0,4,2,2,867,0,77,944,2,3,1,3,999,0,0,999,1,0,1,0,3,1,4,6,0,4,1961.0,2,2,588,3,144,76,0,0,0,0,0,7,2008,178400,1943,1.0,2.0,47,220,1866,2531,47.0,1,62.495892085837696
981,982,60,98.0,12203,8,5,1998,1999,6,3,975.0,3,2,3,854,0,371,1225,2,4,1,3,1276,1336,0,2612,1,0,2,1,4,1,3,8,1,4,1998.0,3,3,676,3,250,0,0,0,0,0,0,7,2009,336000,3837,2.5,3.5,11,250,3466,4513,11.0,10,83.76917498948856
982,983,20,43.0,3182,7,5,2007,2007,6,3,16.0,3,2,3,0,0,1266,1266,2,4,1,3,1266,0,0,1266,0,0,2,0,2,1,3,6,1,4,2007.0,3,2,388,3,100,16,0,0,0,0,0,3,2008,159895,2532,2.0,2.0,1,116,1266,2920,1.0,1,70.80156016242786
983,984,60,0.0,11250,8,5,2002,2002,7,0,0.0,3,2,3,0,0,1128,1128,2,4,1,3,1149,1141,0,2290,0,0,2,1,4,1,3,9,1,4,2002.0,1,2,779,3,0,0,0,0,0,0,0,5,2008,255900,3418,2.5,2.5,6,0,2290,4197,6.0,6,75.04142143422128
